,topic_id,correct_stance,doc_id,target,prediction,bm25_score,unhelpful_probability,helpful_probability,url
60,187,dummy stance,en.noclean.c4-train.03525-of-07168.3665,0,0,13.610899925231934,0.67019206,0.32980788,https://www.healthtap.com/topics/what-does-vitamin-k-prevent
61,187,dummy stance,en.noclean.c4-train.00757-of-07168.106788,0,0,13.603099822998049,0.9980069,0.0019931432,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&purpose=Treatment
62,187,dummy stance,en.noclean.c4-train.01032-of-07168.13861,0,1,13.59630012512207,0.05326092,0.9467391,https://www.aseanbreakingnews.com/tag/taking-vitamin-c-supplements/
63,187,dummy stance,en.noclean.c4-train.01939-of-07168.13310,0,0,13.594200134277344,0.9939207,0.0060792966,https://www.webmd.com/cold-and-flu/vitamin-c-colds
64,187,dummy stance,en.noclean.c4-train.03005-of-07168.142498,0,1,13.59340000152588,0.056249402,0.94375056,http://www.natural-remedies-review.com/vitamin-c-for-flu.html
65,187,dummy stance,en.noclean.c4-train.03779-of-07168.101255,0,0,13.591300010681152,0.98752326,0.012476751,https://www.medicalnewstoday.com/articles/323550.php
66,187,dummy stance,en.noclean.c4-train.00273-of-07168.23898,0,0,13.576499938964844,0.99903,0.0009699922,https://kendallprimarycare.com/hl/?/21522/Vitamin-C
67,187,dummy stance,en.noclean.c4-train.02996-of-07168.75263,0,0,13.57409954071045,0.99788886,0.0021111923,https://www.livescience.com/36045-vitamin-colds.html
68,187,dummy stance,en.noclean.c4-train.01298-of-07168.38913,0,0,13.565099716186523,0.9996854,0.00031459687,https://naturofaqs.com/natural-cold-remedies/
69,187,dummy stance,en.noclean.c4-train.06594-of-07168.15349,0,0,13.543100357055664,0.9883618,0.011638263,https://dailyburn.com/life/health/benefits-of-vitamin-c-colds/
70,187,dummy stance,en.noclean.c4-train.01963-of-07168.85052,0,0,13.539199829101562,0.9996463,0.00035372126,https://health.howstuffworks.com/mental-health/human-nature/health-myths/10-remedies-that-do-not-treat-common-cold.htm/printable
71,187,dummy stance,en.noclean.c4-train.01613-of-07168.86359,0,0,13.53219985961914,0.98746544,0.012534563,http://groceryuniquedepot.com/blog/vitamin-c-news/can-vitamin-c-really-help-you-fight-a-cold-yahoo-health/
72,187,dummy stance,en.noclean.c4-train.06479-of-07168.75891,0,0,13.529000282287598,0.9886699,0.0113300765,https://www.curefacts.com/answers?treatment=Vitamin_C&purpose=Treatment
73,187,dummy stance,en.noclean.c4-train.06963-of-07168.105903,0,0,13.52810001373291,0.9919836,0.008016471,http://groceryuniquedepot.com/blog/vitamin-c-news/vitamin-c-does-little-to-prevent-colds-the-spokesman-review/
74,187,dummy stance,en.noclean.c4-train.01855-of-07168.10661,0,1,13.52560043334961,0.058653105,0.94134694,https://www.customvite.com/customviteblog/?p=715
75,187,dummy stance,en.noclean.c4-train.06036-of-07168.24212,0,0,13.515899658203123,0.9935986,0.006401446,https://coach.nine.com.au/2016/05/11/11/03/the-vitamin-c-myth-for-common-colds
76,187,dummy stance,en.noclean.c4-train.05273-of-07168.48928,0,0,13.49839973449707,0.9969194,0.0030806637,https://magazine.baze.com/why-vitamin-c-isnt-what-you-should-be-taking-to-fight-the-flu/
77,187,dummy stance,en.noclean.c4-train.00830-of-07168.104070,0,0,13.490500450134276,0.99453294,0.005467029,https://www.livestrong.com/article/380506-the-best-vitamin-c-dosage-for-adults/
78,187,dummy stance,en.noclean.c4-train.06633-of-07168.140385,0,0,13.489399909973145,0.9700855,0.029914467,https://www.curefacts.com/answers?treatment=Vitamin_C&ageGroup=Children
79,187,dummy stance,en.noclean.c4-train.02310-of-07168.96680,0,0,13.488200187683104,0.99887115,0.0011288244,http://www.natural-remedies-review.com/vitamin-c.html
80,187,dummy stance,en.noclean.c4-train.05039-of-07168.37479,0,0,13.479599952697754,0.9730175,0.026982486,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&purpose=Prevention&trCat=Vitamin
81,187,dummy stance,en.noclean.c4-train.02587-of-07168.15921,0,1,13.478799819946287,0.28370166,0.7162983,https://www.curefacts.com/details?cardId=1000048
82,187,dummy stance,en.noclean.c4-train.00524-of-07168.83452,0,0,13.464099884033203,0.98957014,0.010429858,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&purpose=Prevention&ageGroup=Adults&trCat=Vitamin
83,187,dummy stance,en.noclean.c4-train.06880-of-07168.1240,0,1,13.458700180053713,0.4947763,0.5052237,http://cforyourself.com/Conditions/Colds___Flu/colds___flu.html
84,187,dummy stance,en.noclean.c4-train.06286-of-07168.25065,0,0,13.456500053405762,0.9936232,0.00637686,https://www.curefacts.com/answers?condition=Pregnancy&treatment=Vitamin_C
85,187,dummy stance,en.noclean.c4-train.05975-of-07168.42605,0,1,13.456199645996094,0.24034181,0.7596582,https://shop.drchrisbarker.com/collections/supplements/products/vitamin-c
86,187,dummy stance,en.noclean.c4-train.06288-of-07168.5160,0,0,13.45460033416748,0.9972224,0.0027775483,http://www.yalescientific.org/2015/03/mythbusters-does-vitamin-c-really-help/
87,187,dummy stance,en.noclean.c4-train.03632-of-07168.24128,0,0,13.450900077819824,0.98992705,0.010072917,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&purpose=Prevention&ageGroup=Adults&population=Healthy&trCat=Vitamin
88,187,dummy stance,en.noclean.c4-train.06542-of-07168.82654,0,0,13.448399543762209,0.9936232,0.00637686,https://www.curefacts.com/answers?condition=Pregnancy
89,187,dummy stance,en.noclean.c4-train.00630-of-07168.20773,0,0,13.448200225830078,0.9751855,0.02481454,https://www.curefacts.com/answers?condition=Common_cold&treatment=Vitamin_C&purpose=Prevention
90,187,dummy stance,en.noclean.c4-train.04165-of-07168.82450,0,0,13.43630027770996,0.94731265,0.052687336,https://bodynutrition.org/vitamin-c/
91,187,dummy stance,en.noclean.c4-train.03274-of-07168.73918,0,0,13.435199737548828,0.99562293,0.0043770405,https://www.curefacts.com/answers?condition=Cold&purpose=Prevention&ageGroup=Children
92,187,dummy stance,en.noclean.c4-train.04700-of-07168.108188,0,0,13.43019962310791,0.98312646,0.016873606,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&purpose=Prevention&ageGroup=Adults&population=Healthy
93,187,dummy stance,en.noclean.c4-train.06950-of-07168.131686,0,0,13.430099487304688,0.9313746,0.06862533,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_c&purpose=Prevention&population=Under_extreme_physical_exercise&trCat=Vitamin
94,187,dummy stance,en.noclean.c4-train.05490-of-07168.130199,0,0,13.42870044708252,0.9934796,0.0065204203,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&purpose=Prevention&ageGroup=Adults
95,187,dummy stance,en.noclean.c4-train.00609-of-07168.56897,0,1,13.423199653625488,0.4269775,0.57302254,https://stdavids.com/hl/?/21522/vitamin-C
96,187,dummy stance,en.noclean.c4-train.03514-of-07168.40268,0,1,13.423198699951172,0.4269775,0.57302254,https://stdavids.com/hl/?/21522/Vitamin-C
97,187,dummy stance,en.noclean.c4-train.02430-of-07168.108993,0,1,13.417400360107422,0.018176269,0.98182374,https://www.doctorshealthpress.com/food-and-nutrition-articles/review-finds-this-vitamin-does-battle-the-common-cold/
98,187,dummy stance,en.noclean.c4-train.02561-of-07168.147071,0,0,13.411199569702148,0.979537,0.02046305,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&ageGroup=Children
99,187,dummy stance,en.noclean.c4-train.05744-of-07168.85487,0,0,13.40880012512207,0.9691291,0.03087093,https://www.mcmasteroptimalaging.org/blog/detail/blog/2014/09/21/does-vitamin-c-help-with-the-common-cold
100,187,dummy stance,en.noclean.c4-train.02235-of-07168.74253,0,0,13.40590000152588,0.9961647,0.0038353666,https://www.curefacts.com/answers?condition=Charcot_Marie_Tooth_disease&treatment=Vitamin_C
101,187,dummy stance,en.noclean.c4-train.04765-of-07168.147367,0,0,13.405200004577637,0.9917774,0.008222649,https://www.curefacts.com/answers?condition=Common_Cold&purpose=Prevention&ageGroup=Children
102,187,dummy stance,en.noclean.c4-train.02760-of-07168.56795,0,0,13.397000312805176,0.968122,0.03187795,https://www.curefacts.com/answers?condition=Common_cold&treatment=Vitamin_C&purpose=Prevention&population=Under_extreme_physical_exercise
103,187,dummy stance,en.noclean.c4-train.04103-of-07168.124783,0,0,13.39009952545166,0.936013,0.06398702,https://www.curefacts.com/answers?condition=Common_Cold&treatment=Vitamin_C&population=Under_extreme_physical_exercise
104,187,dummy stance,en.noclean.c4-train.06663-of-07168.101614,0,0,13.390098571777344,0.936013,0.06398702,https://www.curefacts.com/answers?treatment=Vitamin_C&population=Under_extreme_physical_exercise
105,187,dummy stance,en.noclean.c4-train.06501-of-07168.106541,0,0,13.388799667358398,0.96392983,0.03607013,https://www.curefacts.com/answers?condition=Common_cold&treatment=Vitamin_C&purpose=Prevention&ageGroup=Adults&population=Under_extreme_physical_exercise
106,187,dummy stance,en.noclean.c4-train.00955-of-07168.67421,0,0,13.38510036468506,0.936013,0.06398702,https://www.curefacts.com/answers?condition=Common_cold&population=Under_extreme_physical_exercise
107,187,dummy stance,en.noclean.c4-train.04464-of-07168.2285,0,0,13.385099411010742,0.936013,0.06398702,https://www.curefacts.com/answers?condition=common_cold&population=Under_extreme_physical_exercise
108,187,dummy stance,en.noclean.c4-train.01059-of-07168.144507,0,0,13.38249969482422,0.9681405,0.03185956,https://www.curefacts.com/answers?condition=Cold&purpose=Prevention&population=Under_extreme_physical_exercise
109,187,dummy stance,en.noclean.c4-train.06956-of-07168.2860,0,0,13.37310028076172,0.9312952,0.06870475,https://www.curefacts.com/details?cardId=1000030
110,187,dummy stance,en.noclean.c4-train.06392-of-07168.76177,0,0,13.368599891662598,0.9366827,0.063317284,https://www.curefacts.com/details?condition=Common_Cold&treatment=Vitamin_C&cardId=1000030
111,187,dummy stance,en.noclean.c4-train.02772-of-07168.114209,0,0,13.358699798583984,0.90840286,0.09159712,https://samadimd.com/common-diseases/does-vitamin-c-really-help-prevent-a-cold282019
112,187,dummy stance,en.noclean.c4-train.01525-of-07168.3002,0,0,13.357600212097168,0.60658425,0.39341575,https://www.curefacts.com/answers?condition=Common_cold&population=Under_extreme_physical_exercise&rating=Helpful
113,187,dummy stance,en.noclean.c4-train.05045-of-07168.132444,0,0,13.351499557495115,0.99823356,0.0017664403,https://www.curefacts.com/answers?condition=gestation
114,187,dummy stance,en.noclean.c4-train.04927-of-07168.120433,0,0,13.351200103759766,0.9942053,0.005794714,https://www.curefacts.com/answers?condition=Charcot_Marie_Tooth_disease&treatment=Vitamin_C&ageGroup=Adults
115,187,dummy stance,en.noclean.c4-train.01961-of-07168.31184,0,0,13.350299835205078,0.9853785,0.014621452,http://sites.psu.edu/siowfa15/tag/vitamin-c/
116,187,dummy stance,en.noclean.c4-train.01049-of-07168.130254,0,0,13.347000122070312,0.701219,0.298781,https://www.curefacts.com/answers?condition=Common_cold&purpose=Prevention&population=Under_extreme_physical_exercise&rating=Helpful
117,187,dummy stance,en.noclean.c4-train.00075-of-07168.36219,0,0,13.343099594116213,0.9853785,0.014621452,https://sites.psu.edu/siowfa15/tag/common-cold/
118,187,dummy stance,en.noclean.c4-train.04399-of-07168.36386,0,0,13.340700149536133,0.99864906,0.001350929,https://organicallergyrelief.com/does-vitamin-c-help-colds/
119,187,dummy stance,en.noclean.c4-train.05981-of-07168.113001,0,1,13.333600044250488,0.026459627,0.97354037,http://www.mpfweb.org/what-to-eat-if-you-have-a-cold/
120,187,dummy stance,en.noclean.c4-train.04643-of-07168.75062,0,0,13.333100318908691,0.9958715,0.004128518,https://takecareof.com/research/vitamin-c
121,187,dummy stance,en.noclean.c4-train.00330-of-07168.122834,0,0,13.326700210571287,0.95752287,0.04247714,http://sites.psu.edu/siowfa15/tag/ascorbic-acid/
122,187,dummy stance,en.noclean.c4-train.05676-of-07168.20947,0,0,13.326699256896973,0.95752287,0.04247714,http://sites.psu.edu/siowfa15/tag/first-post/
123,187,dummy stance,en.noclean.c4-train.00405-of-07168.137021,0,0,13.321399688720703,0.9902896,0.009710287,http://groceryuniquedepot.com/blog/vitamin-c-news/will-taking-vitamin-c-fend-off-a-cold-cnn/
124,187,dummy stance,en.noclean.c4-train.04009-of-07168.46755,0,0,13.31760025024414,0.999479,0.0005210005,https://www.your.md/condition/coldsandflu-preventionandcure/
125,187,dummy stance,en.noclean.c4-train.03731-of-07168.23186,0,0,13.301600456237791,0.99881303,0.0011870404,https://www.inverse.com/article/52711-common-cold-myths-prevention-wet-hair-vitamin-c-chicken-soup
126,187,dummy stance,en.noclean.c4-train.07011-of-07168.62374,0,0,13.301300048828123,0.9984622,0.0015378294,http://quantumleapwellness.com/blog.html/news/demythifying-vitamin-c/
127,187,dummy stance,en.noclean.c4-train.01031-of-07168.43907,0,0,13.297300338745115,0.939728,0.06027195,https://www.bodybuilding.com/fun/sclark73.htm
128,187,dummy stance,en.noclean.c4-train.05306-of-07168.82477,0,0,13.294400215148926,0.9997409,0.00025907275,https://www.99cure.com/content/vitamin-c/10
129,187,dummy stance,en.noclean.c4-train.01886-of-07168.93610,0,0,13.290800094604492,0.9580351,0.041964903,https://www.curefacts.com/answers?treatment=Vitamin_C&purpose=Prevention&ageGroup=Children
130,187,dummy stance,en.noclean.c4-train.03246-of-07168.47101,0,0,13.287400245666504,0.9972331,0.0027668958,http://groceryuniquedepot.com/blog/vitamin-c-news/benefits-of-vitamin-c-separating-fact-from-myth-massage-magazine/
131,187,dummy stance,en.noclean.c4-train.03556-of-07168.100449,0,0,13.281700134277344,0.95734006,0.042659976,https://makeyourmarkonlife.com/tag/blog/
132,187,dummy stance,en.noclean.c4-train.03101-of-07168.68425,0,0,13.280500411987305,0.998735,0.0012650002,https://www.medicinenet.com/natural_cold_flu_remedies_pictures_slideshow/article.htm
133,187,dummy stance,en.noclean.c4-train.06443-of-07168.36457,0,0,13.276700019836426,0.98563045,0.014369614,https://agelessinvesting.com/how-to-get-rid-of-a-cold-fast/
134,187,dummy stance,en.noclean.c4-train.06607-of-07168.66484,0,0,13.27560043334961,0.98882616,0.011173794,https://cathe.com/vitamin-c-deficiency/
135,187,dummy stance,en.noclean.c4-train.00762-of-07168.108913,0,0,13.272500038146973,0.99900347,0.0009965565,https://www.curefacts.com/details?cardId=1000040
136,187,dummy stance,en.noclean.c4-train.01848-of-07168.135915,0,0,13.272499084472656,0.9982835,0.0017165387,https://www.curefacts.com/answers?condition=gravidity
137,187,dummy stance,en.noclean.c4-train.05524-of-07168.97031,0,0,13.269399642944336,0.98662853,0.013371425,https://www.curefacts.com/answers?treatment=Vitamin_C&population=Healthy
138,187,dummy stance,en.noclean.c4-train.03218-of-07168.27858,0,1,13.266300201416016,0.060231127,0.93976885,https://digitalcommons.murraystate.edu/postersatthecapitol/2006/UK/5/
139,187,dummy stance,en.noclean.c4-train.03162-of-07168.141649,0,0,13.265199661254885,0.9729082,0.027091803,https://www.curefacts.com/answers?treatment=Vitamin_C&purpose=Prevention&ageGroup=Children&population=Healthy&trCat=Vitamin
140,187,dummy stance,en.noclean.c4-train.04564-of-07168.101479,0,0,13.265198707580566,0.89700043,0.10299953,https://www.curefacts.com/answers?condition=Common_Cold&ageGroup=Children
141,187,dummy stance,en.noclean.c4-train.04124-of-07168.57054,0,0,13.25629997253418,0.9984794,0.0015205794,https://www.onhealth.com/content/1/natural_cold_flu_remedies
142,187,dummy stance,en.noclean.c4-train.03819-of-07168.138069,0,0,13.254799842834473,0.9762472,0.023752768,https://www.curefacts.com/answers?condition=rhinitis&treatment=Betac&purpose=prevention&ageGroup=Children&population=healthy&trCat=vitamin
143,187,dummy stance,en.noclean.c4-train.03086-of-07168.75563,0,1,13.25409984588623,0.28210375,0.7178962,http://opimgis.pw/Which-supplements-can-help-against-colds-and-the-flu-Integrative.html
144,187,dummy stance,en.noclean.c4-train.01683-of-07168.7627,0,0,13.24940013885498,0.97261375,0.027386267,https://www.curefacts.com/answers?treatment=Vitamin_C&purpose=Prevention&ageGroup=Children&population=Healthy
145,187,dummy stance,en.noclean.c4-train.03830-of-07168.52861,0,0,13.244600296020508,0.9986966,0.0013033735,https://www.emedicinehealth.com/slideshow_natural_cold_flu_remedies/article_em.htm
146,187,dummy stance,en.noclean.c4-train.02789-of-07168.24817,0,0,13.236300468444824,0.99920875,0.0007912518,http://wickedgoodnutrition.com/what-does-vitamin-c-actually-do/
147,187,dummy stance,en.noclean.c4-train.06500-of-07168.81289,0,0,13.229499816894531,0.98591864,0.0140813235,https://www.mayoclinic.org/diseases-conditions/common-cold/in-depth/health-tip/art-20049178
148,187,dummy stance,en.noclean.c4-train.05168-of-07168.94984,0,0,13.217900276184082,0.9986241,0.0013759361,https://www.curefacts.com/answers?condition=acute_viral_nasopharyngitis&population=With_cold
